"a","unlist.b.","unlist.c.","unlist.d.","Freq","anio","codigo"
"padre las casas","chilena (exclusivamente)","méxico","hombre",35,"2013",9112
"padre las casas","otra nacionalidad (extranjeros)","argentina","hombre",38,"2013",9112
"padre las casas","otra nacionalidad (extranjeros)","argentina","mujer",38,"2013",9112
"padre las casas","otra nacionalidad (extranjeros)","méxico","hombre",35,"2013",9112
"padre las casas","chilena (exclusivamente)","argentina","mujer",32,"2013",9112
"padre las casas","otra nacionalidad (extranjeros)","méxico","mujer",35,"2013",9112
"paiguano","chilena (exclusivamente)","argentina","mujer",21,"2013",4105
"paiguano","chilena (exclusivamente)","argentina","hombre",48,"2013",4105
"paillaco","chilena y otra (doble nacionalidad)","argentina","hombre",21,"2013",14107
"palmilla","chilena y otra (doble nacionalidad)","italia","hombre",13,"2013",6306
"panguipulli","chilena (exclusivamente)","argentina","hombre",68,"2013",14108
"panguipulli","chilena y otra (doble nacionalidad)","argentina","mujer",24,"2013",14108
"panguipulli","otra nacionalidad (extranjeros)","estados unidos","mujer",16,"2013",14108
"panguipulli","chilena (exclusivamente)","argentina","mujer",68,"2013",14108
"panquehue","chilena (exclusivamente)","argentina","mujer",51,"2013",5704
"papudo","chilena (exclusivamente)","argentina","mujer",78,"2013",5403
"papudo","chilena (exclusivamente)","argentina","hombre",78,"2013",5403
"pedro aguirre cerda","otra nacionalidad (extranjeros)","perú","mujer",172,"2013",13121
"pedro aguirre cerda","otra nacionalidad (extranjeros)","venezuela","mujer",300,"2013",13121
"pedro aguirre cerda","chilena (exclusivamente)","argentina","mujer",93,"2013",13121
"pedro aguirre cerda","otra nacionalidad (extranjeros)","perú","hombre",66,"2013",13121
"pedro aguirre cerda","chilena (exclusivamente)","china","mujer",58,"2013",13121
"pelluhue","chilena (exclusivamente)","ecuador","hombre",49,"2013",7203
"pelluhue","chilena (exclusivamente)","ecuador","mujer",49,"2013",7203
"pencahue","otra nacionalidad (extranjeros)","brasil","mujer",20,"2013",7107
"penco","otra nacionalidad (extranjeros)","argentina","mujer",54,"2013",8107
"peñaflor","chilena (exclusivamente)","venezuela","hombre",76,"2013",13605
"peñaflor","chilena y otra (doble nacionalidad)","argentina","mujer",483,"2013",13605
"peñaflor","otra nacionalidad (extranjeros)","ecuador","hombre",198,"2013",13605
"peñalolén","chilena y otra (doble nacionalidad)","perú","hombre",106,"2013",13122
"peñalolén","otra nacionalidad (extranjeros)","perú","mujer",925,"2013",13122
"peñalolén","chilena y otra (doble nacionalidad)","argentina","hombre",118,"2013",13122
"peñalolén","chilena y otra (doble nacionalidad)","perú","mujer",118,"2013",13122
"peñalolén","otra nacionalidad (extranjeros)","argentina","mujer",96,"2013",13122
"peñalolén","otra nacionalidad (extranjeros)","uruguay","hombre",120,"2013",13122
"peñalolén","otra nacionalidad (extranjeros)","perú","hombre",1359,"2013",13122
"peralillo","chilena y otra (doble nacionalidad)","argentina","hombre",40,"2013",6307
"peumo","otra nacionalidad (extranjeros)","argentina","hombre",23,"2013",6112
"pica","chilena y otra (doble nacionalidad)","no contesta","hombre",64,"2013",1405
"pica","otra nacionalidad (extranjeros)","bolivia","hombre",421,"2013",1405
"pica","chilena y otra (doble nacionalidad)","bolivia","mujer",116,"2013",1405
"pica","otra nacionalidad (extranjeros)","perú","hombre",87,"2013",1405
"pica","chilena (exclusivamente)","bolivia","hombre",26,"2013",1405
"pica","otra nacionalidad (extranjeros)","bolivia","mujer",217,"2013",1405
"pica","otra nacionalidad (extranjeros)","perú","mujer",174,"2013",1405
"pica","otra nacionalidad (extranjeros)","italia","hombre",63,"2013",1405
"pichidegua","otra nacionalidad (extranjeros)","ecuador","hombre",20,"2013",6113
"pichidegua","otra nacionalidad (extranjeros)","ecuador","mujer",20,"2013",6113
"pichilemu","chilena y otra (doble nacionalidad)","panamá","hombre",54,"2013",6201
"pichilemu","chilena y otra (doble nacionalidad)","panamá","mujer",54,"2013",6201
"pirque","otra nacionalidad (extranjeros)","colombia","hombre",198,"2013",13202
"pitrufquén","chilena y otra (doble nacionalidad)","colombia","hombre",39,"2013",9114
"pitrufquén","otra nacionalidad (extranjeros)","colombia","mujer",39,"2013",9114
"pitrufquén","chilena y otra (doble nacionalidad)","argentina","mujer",40,"2013",9114
"pitrufquén","chilena (exclusivamente)","argentina","mujer",38,"2013",9114
"placilla","chilena y otra (doble nacionalidad)","argentina","mujer",59,"2013",6308
"placilla","chilena (exclusivamente)","nicaragua","hombre",53,"2013",6308
"porvenir","otra nacionalidad (extranjeros)","colombia","hombre",21,"2013",12301
"porvenir","otra nacionalidad (extranjeros)","colombia","mujer",42,"2013",12301
"porvenir","chilena y otra (doble nacionalidad)","argentina","hombre",21,"2013",12301
"pozo almonte","otra nacionalidad (extranjeros)","bolivia","hombre",34,"2013",1401
"pozo almonte","otra nacionalidad (extranjeros)","perú","mujer",35,"2013",1401
"pozo almonte","chilena (exclusivamente)","uruguay","hombre",35,"2013",1401
"pozo almonte","otra nacionalidad (extranjeros)","bolivia","mujer",68,"2013",1401
"providencia","chilena (exclusivamente)","alemania","hombre",338,"2013",13123
"providencia","chilena y otra (doble nacionalidad)","suiza","mujer",105,"2013",13123
"providencia","otra nacionalidad (extranjeros)","grecia","mujer",107,"2013",13123
"providencia","chilena (exclusivamente)","venezuela","hombre",80,"2013",13123
"providencia","otra nacionalidad (extranjeros)","méxico","mujer",55,"2013",13123
"providencia","chilena (exclusivamente)","argentina","hombre",105,"2013",13123
"providencia","otra nacionalidad (extranjeros)","perú","mujer",1355,"2013",13123
"providencia","otra nacionalidad (extranjeros)","brasil","hombre",229,"2013",13123
"providencia","chilena (exclusivamente)","españa","mujer",530,"2013",13123
"providencia","otra nacionalidad (extranjeros)","estados unidos","hombre",88,"2013",13123
"providencia","otra nacionalidad (extranjeros)","españa","hombre",524,"2013",13123
"providencia","chilena y otra (doble nacionalidad)","méxico","hombre",93,"2013",13123
"providencia","otra nacionalidad (extranjeros)","corea del sur","mujer",118,"2013",13123
"providencia","chilena (exclusivamente)","francia","hombre",107,"2013",13123
"providencia","otra nacionalidad (extranjeros)","cuba","hombre",142,"2013",13123
"providencia","otra nacionalidad (extranjeros)","venezuela","hombre",107,"2013",13123
"providencia","otra nacionalidad (extranjeros)","argentina","mujer",631,"2013",13123
"providencia","otra nacionalidad (extranjeros)","el salvador","hombre",284,"2013",13123
"providencia","otra nacionalidad (extranjeros)","argentina","hombre",194,"2013",13123
"providencia","otra nacionalidad (extranjeros)","suecia","hombre",92,"2013",13123
"providencia","chilena (exclusivamente)","perú","mujer",79,"2013",13123
"providencia","otra nacionalidad (extranjeros)","italia","mujer",197,"2013",13123
"providencia","otra nacionalidad (extranjeros)","francia","hombre",105,"2013",13123
"providencia","otra nacionalidad (extranjeros)","polonia","mujer",219,"2013",13123
"providencia","otra nacionalidad (extranjeros)","rusia","mujer",190,"2013",13123
"providencia","chilena (exclusivamente)","españa","hombre",307,"2013",13123
"providencia","otra nacionalidad (extranjeros)","no contesta","hombre",92,"2013",13123
"providencia","otra nacionalidad (extranjeros)","uruguay","hombre",86,"2013",13123
"providencia","otra nacionalidad (extranjeros)","holanda","hombre",157,"2013",13123
"providencia","otra nacionalidad (extranjeros)","uruguay","mujer",80,"2013",13123
"providencia","otra nacionalidad (extranjeros)","italia","hombre",142,"2013",13123
"providencia","otra nacionalidad (extranjeros)","colombia","hombre",282,"2013",13123
"providencia","otra nacionalidad (extranjeros)","brasil","mujer",240,"2013",13123
"providencia","otra nacionalidad (extranjeros)","perú","hombre",2020,"2013",13123
"providencia","chilena y otra (doble nacionalidad)","francia","mujer",82,"2013",13123
"providencia","otra nacionalidad (extranjeros)","venezuela","mujer",136,"2013",13123
"providencia","otra nacionalidad (extranjeros)","colombia","mujer",451,"2013",13123
"providencia","chilena (exclusivamente)","croacia","mujer",142,"2013",13123
"providencia","chilena y otra (doble nacionalidad)","armenia","mujer",50,"2013",13123
"providencia","otra nacionalidad (extranjeros)","cuba","mujer",71,"2013",13123
"providencia","chilena y otra (doble nacionalidad)","holanda","hombre",82,"2013",13123
"providencia","otra nacionalidad (extranjeros)","corea del sur","hombre",118,"2013",13123
"providencia","chilena y otra (doble nacionalidad)","españa","mujer",105,"2013",13123
"providencia","otra nacionalidad (extranjeros)","alemania","mujer",50,"2013",13123
"puchuncaví","chilena y otra (doble nacionalidad)","argentina","hombre",1208,"2013",5105
"pucón","otra nacionalidad (extranjeros)","estados unidos","hombre",69,"2013",9115
"pucón","otra nacionalidad (extranjeros)","argentina","hombre",109,"2013",9115
"pucón","chilena (exclusivamente)","argentina","hombre",327,"2013",9115
"pucón","chilena y otra (doble nacionalidad)","argentina","mujer",56,"2013",9115
"pucón","chilena (exclusivamente)","argentina","mujer",69,"2013",9115
"pudahuel","chilena (exclusivamente)","argentina","mujer",495,"2013",13124
"pudahuel","otra nacionalidad (extranjeros)","colombia","mujer",82,"2013",13124
"pudahuel","otra nacionalidad (extranjeros)","ecuador","mujer",166,"2013",13124
"pudahuel","otra nacionalidad (extranjeros)","perú","mujer",265,"2013",13124
"pudahuel","chilena y otra (doble nacionalidad)","ecuador","hombre",166,"2013",13124
"pudahuel","otra nacionalidad (extranjeros)","el salvador","mujer",876,"2013",13124
"pudahuel","otra nacionalidad (extranjeros)","colombia","hombre",252,"2013",13124
"pudahuel","otra nacionalidad (extranjeros)","ecuador","hombre",166,"2013",13124
"puente alto","otra nacionalidad (extranjeros)","argentina","hombre",314,"2013",13201
"puente alto","chilena y otra (doble nacionalidad)","argentina","mujer",1440,"2013",13201
"puente alto","chilena (exclusivamente)","argentina","hombre",123,"2013",13201
"puente alto","chilena y otra (doble nacionalidad)","argentina","hombre",843,"2013",13201
"puente alto","chilena (exclusivamente)","perú","mujer",182,"2013",13201
"puente alto","otra nacionalidad (extranjeros)","brasil","hombre",534,"2013",13201
"puente alto","otra nacionalidad (extranjeros)","perú","hombre",665,"2013",13201
"puente alto","otra nacionalidad (extranjeros)","argentina","mujer",878,"2013",13201
"puente alto","otra nacionalidad (extranjeros)","brasil","mujer",178,"2013",13201
"puente alto","chilena (exclusivamente)","italia","hombre",125,"2013",13201
"puente alto","chilena y otra (doble nacionalidad)","perú","mujer",181,"2013",13201
"puente alto","chilena y otra (doble nacionalidad)","perú","hombre",240,"2013",13201
"puente alto","chilena (exclusivamente)","italia","mujer",125,"2013",13201
"puente alto","otra nacionalidad (extranjeros)","perú","mujer",869,"2013",13201
"puente alto","chilena (exclusivamente)","ecuador","mujer",109,"2013",13201
"puente alto","chilena (exclusivamente)","argentina","mujer",555,"2013",13201
"puerto montt","chilena y otra (doble nacionalidad)","colombia","mujer",123,"2013",10101
"puerto montt","otra nacionalidad (extranjeros)","perú","mujer",69,"2013",10101
"puerto montt","otra nacionalidad (extranjeros)","argentina","hombre",307,"2013",10101
"puerto montt","otra nacionalidad (extranjeros)","colombia","mujer",732,"2013",10101
"puerto montt","otra nacionalidad (extranjeros)","francia","mujer",41,"2013",10101
"puerto montt","chilena (exclusivamente)","argentina","mujer",84,"2013",10101
"puerto montt","chilena y otra (doble nacionalidad)","colombia","hombre",123,"2013",10101
"puerto montt","chilena (exclusivamente)","argentina","hombre",75,"2013",10101
"puerto montt","chilena y otra (doble nacionalidad)","venezuela","hombre",104,"2013",10101
"puerto montt","chilena y otra (doble nacionalidad)","argentina","hombre",142,"2013",10101
"puerto montt","chilena (exclusivamente)","suiza","mujer",138,"2013",10101
"puerto montt","otra nacionalidad (extranjeros)","argentina","mujer",366,"2013",10101
"puerto montt","otra nacionalidad (extranjeros)","venezuela","mujer",104,"2013",10101
"puerto montt","otra nacionalidad (extranjeros)","honduras","hombre",98,"2013",10101
"puerto montt","chilena (exclusivamente)","venezuela","mujer",104,"2013",10101
"puerto varas","chilena y otra (doble nacionalidad)","suecia","hombre",30,"2013",10109
"puerto varas","otra nacionalidad (extranjeros)","japón","mujer",30,"2013",10109
"puerto varas","otra nacionalidad (extranjeros)","suecia","mujer",70,"2013",10109
"puerto varas","chilena y otra (doble nacionalidad)","suecia","mujer",30,"2013",10109
"puerto varas","otra nacionalidad (extranjeros)","brasil","mujer",47,"2013",10109
"puerto varas","otra nacionalidad (extranjeros)","argentina","mujer",41,"2013",10109
"puerto varas","otra nacionalidad (extranjeros)","reino unido","mujer",112,"2013",10109
"puerto varas","chilena y otra (doble nacionalidad)","venezuela","hombre",41,"2013",10109
"puerto varas","otra nacionalidad (extranjeros)","españa","hombre",58,"2013",10109
"punta arenas","chilena y otra (doble nacionalidad)","croacia","hombre",13,"2013",12101
"punta arenas","chilena y otra (doble nacionalidad)","españa","mujer",10,"2013",12101
"punta arenas","chilena y otra (doble nacionalidad)","venezuela","mujer",49,"2013",12101
"punta arenas","otra nacionalidad (extranjeros)","argentina","hombre",39,"2013",12101
"punta arenas","otra nacionalidad (extranjeros)","uruguay","mujer",16,"2013",12101
"punta arenas","otra nacionalidad (extranjeros)","argentina","mujer",109,"2013",12101
"punta arenas","chilena y otra (doble nacionalidad)","argentina","mujer",282,"2013",12101
"punta arenas","otra nacionalidad (extranjeros)","uruguay","hombre",16,"2013",12101
"punta arenas","otra nacionalidad (extranjeros)","colombia","hombre",40,"2013",12101
"punta arenas","otra nacionalidad (extranjeros)","colombia","mujer",40,"2013",12101
"punta arenas","otra nacionalidad (extranjeros)","perú","hombre",18,"2013",12101
"punta arenas","chilena (exclusivamente)","estados unidos","hombre",20,"2013",12101
"punta arenas","chilena y otra (doble nacionalidad)","república dominicana","hombre",23,"2013",12101
"punta arenas","otra nacionalidad (extranjeros)","indonesia","mujer",24,"2013",12101
"punta arenas","chilena y otra (doble nacionalidad)","república dominicana","mujer",23,"2013",12101
"punta arenas","chilena (exclusivamente)","colombia","hombre",12,"2013",12101
"punta arenas","otra nacionalidad (extranjeros)","ecuador","hombre",18,"2013",12101
"punta arenas","otra nacionalidad (extranjeros)","españa","mujer",26,"2013",12101
"punta arenas","otra nacionalidad (extranjeros)","república dominicana","mujer",53,"2013",12101
"punta arenas","otra nacionalidad (extranjeros)","españa","hombre",52,"2013",12101
"punta arenas","chilena (exclusivamente)","no contesta","hombre",15,"2013",12101
"punta arenas","otra nacionalidad (extranjeros)","perú","mujer",18,"2013",12101
"punta arenas","chilena (exclusivamente)","argentina","hombre",108,"2013",12101
"punta arenas","otra nacionalidad (extranjeros)","república dominicana","hombre",46,"2013",12101
"punta arenas","chilena (exclusivamente)","argentina","mujer",109,"2013",12101
"punta arenas","chilena y otra (doble nacionalidad)","argentina","hombre",261,"2013",12101
"purranque","chilena y otra (doble nacionalidad)","argentina","mujer",130,"2013",10303
"purranque","chilena (exclusivamente)","argentina","mujer",28,"2013",10303
"putaendo","chilena (exclusivamente)","el salvador","mujer",166,"2013",5705
"putaendo","chilena (exclusivamente)","españa","hombre",122,"2013",5705
"putre","chilena (exclusivamente)","israel","mujer",24,"2013",15201
"putre","otra nacionalidad (extranjeros)","bolivia","mujer",57,"2013",15201
"putre","otra nacionalidad (extranjeros)","perú","hombre",6,"2013",15201
"putre","chilena y otra (doble nacionalidad)","bolivia","mujer",17,"2013",15201
"putre","chilena (exclusivamente)","bolivia","hombre",5,"2013",15201
"putre","otra nacionalidad (extranjeros)","bolivia","hombre",44,"2013",15201
"putre","chilena (exclusivamente)","bolivia","mujer",6,"2013",15201
"putre","chilena y otra (doble nacionalidad)","bolivia","hombre",3,"2013",15201
"putre","chilena (exclusivamente)","israel","hombre",41,"2013",15201
"quellón","otra nacionalidad (extranjeros)","colombia","hombre",316,"2013",10208
"quellón","chilena y otra (doble nacionalidad)","argentina","hombre",237,"2013",10208
"quellón","chilena (exclusivamente)","argentina","mujer",77,"2013",10208
"quellón","otra nacionalidad (extranjeros)","haití","hombre",67,"2013",10208
"quellón","chilena y otra (doble nacionalidad)","argentina","mujer",286,"2013",10208
"quellón","otra nacionalidad (extranjeros)","colombia","mujer",79,"2013",10208
"quemchi","otra nacionalidad (extranjeros)","argentina","mujer",14,"2013",10209
"quilicura","chilena y otra (doble nacionalidad)","perú","mujer",173,"2013",13125
"quilicura","chilena (exclusivamente)","estados unidos","mujer",301,"2013",13125
"quilicura","otra nacionalidad (extranjeros)","perú","mujer",1862,"2013",13125
"quilicura","otra nacionalidad (extranjeros)","colombia","hombre",398,"2013",13125
"quilicura","otra nacionalidad (extranjeros)","haití","mujer",908,"2013",13125
"quilicura","otra nacionalidad (extranjeros)","alemania","hombre",398,"2013",13125
"quilicura","otra nacionalidad (extranjeros)","perú","hombre",1474,"2013",13125
"quilicura","otra nacionalidad (extranjeros)","haití","hombre",2464,"2013",13125
"quilicura","chilena (exclusivamente)","estados unidos","hombre",251,"2013",13125
"quilicura","otra nacionalidad (extranjeros)","colombia","mujer",796,"2013",13125
"quilicura","chilena (exclusivamente)","argentina","mujer",245,"2013",13125
"quillota","otra nacionalidad (extranjeros)","brasil","mujer",61,"2013",5501
"quillota","otra nacionalidad (extranjeros)","perú","hombre",130,"2013",5501
"quillota","otra nacionalidad (extranjeros)","perú","mujer",130,"2013",5501
"quillota","chilena (exclusivamente)","argentina","mujer",295,"2013",5501
"quillota","otra nacionalidad (extranjeros)","honduras","mujer",86,"2013",5501
"quillota","chilena (exclusivamente)","españa","hombre",78,"2013",5501
"quillota","otra nacionalidad (extranjeros)","argentina","hombre",70,"2013",5501
"quilpué","chilena y otra (doble nacionalidad)","argentina","hombre",141,"2013",5801
"quilpué","chilena (exclusivamente)","españa","hombre",63,"2013",5801
"quilpué","chilena y otra (doble nacionalidad)","italia","mujer",112,"2013",5801
"quilpué","otra nacionalidad (extranjeros)","colombia","hombre",85,"2013",5801
"quilpué","otra nacionalidad (extranjeros)","italia","hombre",105,"2013",5801
"quilpué","chilena (exclusivamente)","argentina","hombre",287,"2013",5801
"quilpué","otra nacionalidad (extranjeros)","bolivia","hombre",62,"2013",5801
"quilpué","chilena (exclusivamente)","bolivia","hombre",62,"2013",5801
"quilpué","otra nacionalidad (extranjeros)","argentina","hombre",210,"2013",5801
"quilpué","otra nacionalidad (extranjeros)","colombia","mujer",85,"2013",5801
"quilpué","otra nacionalidad (extranjeros)","italia","mujer",112,"2013",5801
"quilpué","otra nacionalidad (extranjeros)","argentina","mujer",105,"2013",5801
"quilpué","chilena y otra (doble nacionalidad)","estados unidos","hombre",107,"2013",5801
"quinta normal","otra nacionalidad (extranjeros)","venezuela","mujer",124,"2013",13126
"quinta normal","chilena y otra (doble nacionalidad)","perú","mujer",124,"2013",13126
"quinta normal","otra nacionalidad (extranjeros)","colombia","hombre",99,"2013",13126
"quinta normal","otra nacionalidad (extranjeros)","colombia","mujer",99,"2013",13126
"quinta normal","otra nacionalidad (extranjeros)","perú","hombre",578,"2013",13126
"quinta normal","chilena (exclusivamente)","estados unidos","hombre",609,"2013",13126
"quinta normal","chilena (exclusivamente)","estados unidos","mujer",609,"2013",13126
"quinta normal","otra nacionalidad (extranjeros)","panamá","mujer",47,"2013",13126
"quinta normal","chilena y otra (doble nacionalidad)","perú","hombre",248,"2013",13126
"quinta normal","otra nacionalidad (extranjeros)","perú","mujer",433,"2013",13126
"quintero","otra nacionalidad (extranjeros)","estados unidos","hombre",49,"2013",5107
"quintero","otra nacionalidad (extranjeros)","francia","mujer",49,"2013",5107
"quintero","chilena (exclusivamente)","argentina","mujer",60,"2013",5107
"quintero","otra nacionalidad (extranjeros)","ecuador","mujer",68,"2013",5107
"quintero","chilena (exclusivamente)","argentina","hombre",60,"2013",5107
"quintero","chilena y otra (doble nacionalidad)","italia","hombre",49,"2013",5107
"rancagua","otra nacionalidad (extranjeros)","turquía","hombre",67,"2013",6101
"rancagua","chilena y otra (doble nacionalidad)","argentina","mujer",130,"2013",6101
"rancagua","otra nacionalidad (extranjeros)","china","mujer",153,"2013",6101
"rancagua","otra nacionalidad (extranjeros)","paraguay","hombre",100,"2013",6101
"rancagua","otra nacionalidad (extranjeros)","paraguay","mujer",150,"2013",6101
"rancagua","otra nacionalidad (extranjeros)","francia","hombre",57,"2013",6101
"rancagua","chilena y otra (doble nacionalidad)","españa","hombre",56,"2013",6101
"rancagua","chilena y otra (doble nacionalidad)","venezuela","hombre",40,"2013",6101
"rancagua","otra nacionalidad (extranjeros)","argentina","mujer",268,"2013",6101
"rancagua","chilena (exclusivamente)","nicaragua","mujer",39,"2013",6101
"rancagua","chilena y otra (doble nacionalidad)","argentina","hombre",91,"2013",6101
"rancagua","otra nacionalidad (extranjeros)","perú","mujer",168,"2013",6101
"rancagua","chilena (exclusivamente)","noruega","mujer",60,"2013",6101
"rancagua","otra nacionalidad (extranjeros)","ecuador","mujer",36,"2013",6101
"rancagua","otra nacionalidad (extranjeros)","argentina","hombre",221,"2013",6101
"rancagua","otra nacionalidad (extranjeros)","colombia","hombre",344,"2013",6101
"rancagua","otra nacionalidad (extranjeros)","china","hombre",153,"2013",6101
"rancagua","otra nacionalidad (extranjeros)","colombia","mujer",245,"2013",6101
"rancagua","otra nacionalidad (extranjeros)","españa","hombre",57,"2013",6101
"rancagua","chilena (exclusivamente)","argentina","mujer",37,"2013",6101
"ránquil","chilena (exclusivamente)","argentina","mujer",29,"2013",16206
"ránquil","chilena (exclusivamente)","italia","mujer",35,"2013",16206
"rauco","otra nacionalidad (extranjeros)","argentina","hombre",49,"2013",7305
"recoleta","chilena y otra (doble nacionalidad)","perú","hombre",262,"2013",13127
"recoleta","otra nacionalidad (extranjeros)","colombia","hombre",248,"2013",13127
"recoleta","chilena y otra (doble nacionalidad)","perú","mujer",262,"2013",13127
"recoleta","otra nacionalidad (extranjeros)","argentina","mujer",132,"2013",13127
"recoleta","otra nacionalidad (extranjeros)","haití","hombre",848,"2013",13127
"recoleta","chilena (exclusivamente)","argentina","hombre",72,"2013",13127
"recoleta","otra nacionalidad (extranjeros)","bolivia","mujer",103,"2013",13127
"recoleta","otra nacionalidad (extranjeros)","haití","mujer",424,"2013",13127
"recoleta","otra nacionalidad (extranjeros)","perú","hombre",3114,"2013",13127
"recoleta","otra nacionalidad (extranjeros)","alemania","mujer",178,"2013",13127
"recoleta","otra nacionalidad (extranjeros)","perú","mujer",3635,"2013",13127
"renca","otra nacionalidad (extranjeros)","perú","mujer",185,"2013",13128
"renca","otra nacionalidad (extranjeros)","perú","hombre",282,"2013",13128
"renca","otra nacionalidad (extranjeros)","haití","hombre",101,"2013",13128
"renca","otra nacionalidad (extranjeros)","bolivia","mujer",281,"2013",13128
"requínoa","otra nacionalidad (extranjeros)","argentina","hombre",7,"2013",6116
"requínoa","chilena y otra (doble nacionalidad)","argentina","mujer",38,"2013",6116
"retiro","chilena (exclusivamente)","argentina","hombre",35,"2013",7405
"río ibáñez","otra nacionalidad (extranjeros)","bolivia","mujer",30,"2013",11402
"río ibáñez","chilena (exclusivamente)","argentina","mujer",23,"2013",11402
"río negro","chilena y otra (doble nacionalidad)","francia","hombre",23,"2013",10305
"romeral","chilena (exclusivamente)","estados unidos","hombre",86,"2013",7306
"romeral","chilena y otra (doble nacionalidad)","italia","mujer",48,"2013",7306
"san antonio","otra nacionalidad (extranjeros)","colombia","mujer",144,"2013",5601
"san antonio","chilena (exclusivamente)","reino unido","mujer",108,"2013",5601
"san antonio","chilena y otra (doble nacionalidad)","noruega","mujer",67,"2013",5601
"san antonio","chilena y otra (doble nacionalidad)","argentina","mujer",168,"2013",5601
"san antonio","chilena y otra (doble nacionalidad)","brasil","hombre",61,"2013",5601
"san antonio","otra nacionalidad (extranjeros)","croacia","hombre",82,"2013",5601
"san antonio","otra nacionalidad (extranjeros)","ecuador","mujer",89,"2013",5601
"san antonio","otra nacionalidad (extranjeros)","colombia","hombre",72,"2013",5601
"san antonio","otra nacionalidad (extranjeros)","ecuador","hombre",89,"2013",5601
"san bernardo","chilena (exclusivamente)","no contesta","hombre",185,"2013",13401
"san bernardo","otra nacionalidad (extranjeros)","méxico","mujer",136,"2013",13401
"san bernardo","chilena (exclusivamente)","perú","hombre",812,"2013",13401
"san bernardo","otra nacionalidad (extranjeros)","méxico","hombre",136,"2013",13401
"san bernardo","otra nacionalidad (extranjeros)","argentina","mujer",136,"2013",13401
"san bernardo","chilena (exclusivamente)","venezuela","hombre",204,"2013",13401
"san bernardo","otra nacionalidad (extranjeros)","perú","mujer",278,"2013",13401
"san bernardo","otra nacionalidad (extranjeros)","república dominicana","mujer",272,"2013",13401
"san carlos","chilena y otra (doble nacionalidad)","españa","hombre",71,"2013",16301
"san clemente","otra nacionalidad (extranjeros)","brasil","hombre",113,"2013",7109
"san esteban","otra nacionalidad (extranjeros)","argentina","mujer",93,"2013",5304
"san fabián","chilena y otra (doble nacionalidad)","estados unidos","hombre",13,"2013",16304
"san felipe","chilena (exclusivamente)","ecuador","mujer",112,"2013",5701
"san felipe","otra nacionalidad (extranjeros)","argentina","mujer",342,"2013",5701
"san felipe","otra nacionalidad (extranjeros)","uruguay","mujer",123,"2013",5701
"san felipe","otra nacionalidad (extranjeros)","argentina","hombre",171,"2013",5701
"san felipe","chilena y otra (doble nacionalidad)","argentina","hombre",207,"2013",5701
"san fernando","otra nacionalidad (extranjeros)","estados unidos","mujer",122,"2013",6301
"san fernando","otra nacionalidad (extranjeros)","ecuador","hombre",52,"2013",6301
"san fernando","otra nacionalidad (extranjeros)","canadá","mujer",78,"2013",6301
"san fernando","chilena y otra (doble nacionalidad)","ecuador","mujer",52,"2013",6301
"san fernando","otra nacionalidad (extranjeros)","méxico","mujer",61,"2013",6301
"san fernando","chilena y otra (doble nacionalidad)","argentina","mujer",164,"2013",6301
"san joaquín","chilena y otra (doble nacionalidad)","honduras","hombre",111,"2013",13129
"san joaquín","otra nacionalidad (extranjeros)","colombia","mujer",158,"2013",13129
"san joaquín","otra nacionalidad (extranjeros)","colombia","hombre",158,"2013",13129
"san joaquín","otra nacionalidad (extranjeros)","argentina","mujer",266,"2013",13129
"san joaquín","otra nacionalidad (extranjeros)","perú","hombre",396,"2013",13129
"san joaquín","chilena y otra (doble nacionalidad)","honduras","mujer",111,"2013",13129
"san joaquín","chilena y otra (doble nacionalidad)","italia","mujer",111,"2013",13129
"san joaquín","chilena (exclusivamente)","argentina","mujer",111,"2013",13129
"san josé de maipo","chilena (exclusivamente)","argentina","mujer",49,"2013",13203
"san miguel","chilena (exclusivamente)","venezuela","mujer",126,"2013",13130
"san miguel","otra nacionalidad (extranjeros)","perú","mujer",165,"2013",13130
"san miguel","chilena y otra (doble nacionalidad)","brasil","hombre",318,"2013",13130
"san miguel","otra nacionalidad (extranjeros)","perú","hombre",330,"2013",13130
"san miguel","chilena y otra (doble nacionalidad)","italia","mujer",191,"2013",13130
"san miguel","otra nacionalidad (extranjeros)","venezuela","mujer",126,"2013",13130
"san pedro de atacama","otra nacionalidad (extranjeros)","bolivia","mujer",208,"2013",2203
"san pedro de atacama","otra nacionalidad (extranjeros)","bolivia","hombre",111,"2013",2203
"san pedro de atacama","chilena y otra (doble nacionalidad)","bolivia","hombre",68,"2013",2203
"san pedro de atacama","chilena y otra (doble nacionalidad)","bolivia","mujer",34,"2013",2203
"san pedro de atacama","chilena y otra (doble nacionalidad)","francia","mujer",34,"2013",2203
"san pedro de la paz","chilena y otra (doble nacionalidad)","argentina","hombre",115,"2013",8108
"san pedro de la paz","otra nacionalidad (extranjeros)","holanda","mujer",162,"2013",8108
"san pedro de la paz","otra nacionalidad (extranjeros)","argentina","hombre",198,"2013",8108
"san pedro de la paz","chilena (exclusivamente)","bolivia","mujer",72,"2013",8108
"san pedro de la paz","otra nacionalidad (extranjeros)","argentina","mujer",99,"2013",8108
"san rafael","chilena (exclusivamente)","argentina","hombre",36,"2013",7110
"san rafael","chilena (exclusivamente)","perú","mujer",48,"2013",7110
"san ramón","otra nacionalidad (extranjeros)","argentina","hombre",90,"2013",13131
